CLIENT_ID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit
708813033,47,M,1,Graduate,Single,$40K - $60K,Blue,36,6509
714639783,42,M,3,College,Married,$60K - $80K,Blue,34,13450
709311633,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,27000
709470858,51,M,4,College,Married,$120K +,Silver,31,34516
717292758,55,F,2,Graduate,Single,Less than $40K,Blue,47,6347
779241783,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,3106
715205358,39,M,1,Graduate,Married,$60K - $80K,Blue,31,2536
778871508,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,13048
779462433,55,F,2,Unknown,Married,Less than $40K,Blue,37,2453
710147958,47,M,3,High School,Married,$40K - $60K,Silver,36,16138
709864833,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,8077
778868958,42,F,2,Graduate,Married,Less than $40K,Blue,23,1929
717276708,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3127
710004933,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,8645
753606108,56,M,3,Unknown,Single,$60K - $80K,Blue,49,1438.3
710940183,49,F,3,Graduate,Married,Less than $40K,Blue,38,2185
718927533,45,M,3,Graduate,Single,$80K - $120K,Blue,32,24487
719337408,63,M,0,High School,Married,$60K - $80K,Blue,36,2567
772308408,44,M,3,Graduate,Single,$80K - $120K,Blue,33,4131
712981383,44,F,4,College,Married,Less than $40K,Silver,37,10790
790099758,40,M,3,High School,Married,$40K - $60K,Blue,33,6884
709547658,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,13961
778770783,42,M,4,High School,Married,$80K - $120K,Blue,30,29801
713134458,54,M,3,High School,Married,$120K +,Blue,43,13219
712159083,58,F,4,Unknown,Married,Less than $40K,Blue,46,2536
713639958,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,9478
771180033,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,3502
717916758,67,F,0,Unknown,Married,Unknown,Blue,56,10509
711089733,50,F,2,College,Divorced,Less than $40K,Blue,36,1491
716988633,55,M,0,High School,Divorced,$60K - $80K,Blue,46,9734
779031033,46,F,2,Graduate,Married,$40K - $60K,Blue,22,2305
716302383,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,14241
718281408,36,F,2,Unknown,Married,$40K - $60K,Blue,25,4789
721333233,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,23138
794496033,57,M,2,Unknown,Single,$80K - $120K,Blue,38,23008
710519433,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3131
814995933,58,F,3,Graduate,Married,Less than $40K,Blue,53,5798
721469433,48,M,3,Graduate,Single,$40K - $60K,Blue,36,6880
788386908,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,34516
717198633,53,F,2,College,Married,$40K - $60K,Blue,34,2075
767695083,50,M,2,Graduate,Married,$80K - $120K,Blue,44,4589
711791583,52,F,1,Graduate,Single,Less than $40K,Blue,40,2317
712315683,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1981
710038008,56,F,1,Graduate,Single,$40K - $60K,Blue,47,6038
789129033,44,M,5,Unknown,Single,$80K - $120K,Blue,32,14910
718349058,49,M,3,High School,Married,$80K - $120K,Blue,39,29659
789842283,54,M,2,Graduate,Married,$60K - $80K,Blue,42,4320
714513033,39,F,1,Unknown,Single,$40K - $60K,Blue,36,11213
714717483,39,F,3,Uneducated,Divorced,Unknown,Blue,29,26181
714900408,41,F,4,High School,Single,Less than $40K,Blue,31,5773
719418933,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,4503
720115683,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,29770
779504058,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5014
795979833,53,F,1,High School,Married,Less than $40K,Blue,47,3445
717392358,60,M,1,Graduate,Married,$80K - $120K,Blue,50,23412
718640508,59,F,0,Graduate,Single,Less than $40K,Blue,46,3044
803366358,38,M,1,Unknown,Single,$60K - $80K,Blue,29,14596
709230708,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3864
781794708,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,17030
801383808,50,M,3,Graduate,Single,$60K - $80K,Blue,44,23090
710677608,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,29205
708217758,63,M,2,Graduate,Married,$60K - $80K,Blue,49,14035
714272658,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2962
717469158,46,M,2,Unknown,Married,$80K - $120K,Blue,30,18578
711864783,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,2201
719407983,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,2061
710665533,42,F,5,Doctorate,Married,Unknown,Blue,23,24602
716804283,41,M,2,Uneducated,Divorced,$120K +,Blue,29,15911
767294658,56,M,2,College,Single,$120K +,Blue,50,16867
709122483,56,M,3,Graduate,Married,$60K - $80K,Blue,37,2783
708241233,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,2972
717860358,40,F,3,High School,Single,$40K - $60K,Blue,36,5124
789337233,63,M,1,Graduate,Married,$40K - $60K,Blue,53,2880
720902133,58,M,1,High School,Single,$40K - $60K,Blue,46,5579
721043058,58,M,4,Unknown,Married,$60K - $80K,Blue,44,12010
711870333,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,34516
708398283,37,F,1,Graduate,Married,$40K - $60K,Blue,29,4394
715878183,46,M,4,Graduate,Single,$80K - $120K,Blue,35,18325
719451483,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,3773
709110633,41,M,1,Graduate,Single,$80K - $120K,Blue,29,21684
721059033,48,F,3,High School,Divorced,$40K - $60K,Blue,40,1919
779912283,49,F,3,Graduate,Single,$40K - $60K,Blue,33,9995
717701733,44,M,2,Graduate,Married,$80K - $120K,Blue,35,11910
709913733,39,F,3,College,Married,Less than $40K,Blue,36,2279
718768158,57,M,1,College,Single,$40K - $60K,Blue,48,3539
721375308,48,M,3,High School,Married,$80K - $120K,Blue,36,30579
711374283,47,M,3,High School,Single,$80K - $120K,Blue,42,24480
822893133,56,F,1,Uneducated,Divorced,Unknown,Blue,52,17561
778465533,54,F,0,College,Married,Less than $40K,Blue,40,1638
712138983,54,M,1,Graduate,Married,$60K - $80K,Blue,36,2947
716920908,52,M,4,High School,Married,$80K - $120K,Blue,42,5738
708095133,43,M,4,Unknown,Unknown,$120K +,Blue,34,33304
711195558,59,M,1,College,Single,$40K - $60K,Blue,48,7251
772735758,44,M,1,Unknown,Married,Unknown,Blue,34,2885
712024908,56,F,1,College,Married,Less than $40K,Blue,36,2641
778239933,45,F,4,Graduate,Married,Unknown,Blue,35,2801
714893733,55,M,1,High School,Married,$80K - $120K,Blue,45,16794
754886958,48,F,3,College,Divorced,$40K - $60K,Blue,41,9336
710104908,56,F,5,College,Single,Less than $40K,Blue,43,2763
710558883,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,17391
713827383,65,F,1,High School,Married,Less than $40K,Blue,36,3198
720267033,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,5100
712049208,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3955
708688608,62,F,1,High School,Married,Less than $40K,Blue,48,3140
716223708,45,F,3,Uneducated,Single,Unknown,Blue,36,4028
713217858,38,F,2,Uneducated,Single,Less than $40K,Blue,32,2264
819352983,49,M,3,Unknown,Unknown,$120K +,Blue,44,21620
711019308,58,M,2,High School,Single,$60K - $80K,Blue,45,6385
768600558,41,F,4,Graduate,Single,$40K - $60K,Blue,31,2375
710202783,33,M,2,Graduate,Married,$60K - $80K,Blue,13,1963
712899333,47,F,4,College,Single,Less than $40K,Blue,37,4256
767036433,56,F,1,Graduate,Married,Less than $40K,Blue,49,5097
793473033,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3228
721232058,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,20231
719443683,50,M,1,Unknown,Single,$120K +,Blue,39,27512
715449333,55,F,3,Unknown,Married,$40K - $60K,Blue,47,1929
717998058,26,M,0,Graduate,Single,Less than $40K,Blue,13,2585
779610033,58,M,1,College,Married,$80K - $120K,Blue,47,12151
827332983,46,M,3,High School,Single,$80K - $120K,Gold,42,34516
721183983,48,M,4,High School,Married,$120K +,Blue,31,34516
718426533,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,5504
710698233,37,M,4,Graduate,Married,$80K - $120K,Blue,28,10021
780253533,63,F,0,Unknown,Married,Less than $40K,Blue,49,3558
793581933,50,M,3,High School,Single,$40K - $60K,Silver,44,19853
719229708,41,F,1,High School,Single,$40K - $60K,Blue,31,4969
715158483,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3117
809296308,46,M,2,College,Single,$80K - $120K,Blue,41,21526
778176108,61,M,0,High School,Single,$60K - $80K,Blue,51,5504
796532958,59,F,0,Unknown,Married,Less than $40K,Blue,53,5512
709345008,53,F,2,Doctorate,Married,Unknown,Blue,39,1438.3
717049533,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,7262
719366358,51,M,3,High School,Married,$120K +,Blue,40,7319
721417233,45,M,2,Graduate,Married,$60K - $80K,Blue,25,1438.3
711622683,48,M,4,Unknown,Single,$60K - $80K,Blue,30,7712
714578283,47,M,1,Graduate,Married,$60K - $80K,Blue,37,2053
769574883,41,M,2,High School,Married,$40K - $60K,Blue,32,12804
717643608,48,M,4,College,Married,$80K - $120K,Blue,36,26443
709198158,50,F,4,Graduate,Single,Less than $40K,Blue,36,3125
712419708,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,4930
709103358,39,F,2,College,Single,Less than $40K,Blue,36,9476
716966808,47,M,1,Graduate,Married,$80K - $120K,Blue,37,11722
772264383,44,M,2,Graduate,Single,$120K +,Blue,33,13301
721057758,61,F,1,Unknown,Married,Unknown,Blue,47,1438.3
769137108,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37,1438.3
717640083,59,M,1,High School,Married,$60K - $80K,Blue,36,6705
716445783,42,F,2,Uneducated,Married,Unknown,Blue,31,22718
708579633,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28,23981
718715583,65,M,2,Unknown,Married,Less than $40K,Blue,56,2318
778686408,48,M,1,College,Married,$60K - $80K,Blue,29,19324
715015683,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5331
805254708,36,F,4,Unknown,Married,Unknown,Blue,31,15700
710462433,45,M,4,Graduate,Single,$60K - $80K,Blue,30,17625
721342383,39,M,2,Graduate,Married,$80K - $120K,Blue,34,17438
720179883,40,M,4,College,Unknown,$80K - $120K,Blue,25,1962
794977533,62,M,0,High School,Married,$60K - $80K,Blue,56,8077
779445108,26,M,0,Graduate,Single,$40K - $60K,Blue,13,3290
718193958,60,M,0,Uneducated,Single,Less than $40K,Blue,53,2402
710955633,54,F,3,Doctorate,Single,Less than $40K,Blue,42,9256
716149383,62,M,0,Graduate,Married,$60K - $80K,Blue,36,3674
752604633,57,M,2,College,Married,$40K - $60K,Blue,50,6462
713889933,59,M,0,Graduate,Single,$40K - $60K,Blue,48,1638
709446783,46,M,4,Graduate,Single,$60K - $80K,Blue,38,4335
789115833,44,M,4,High School,Single,$60K - $80K,Blue,32,3233
711242058,48,M,4,Unknown,Single,$80K - $120K,Blue,36,11862
787623858,43,M,2,Uneducated,Divorced,$120K +,Silver,24,34516
709040508,57,M,4,Uneducated,Married,$120K +,Blue,38,19802
708864708,46,M,3,College,Unknown,$80K - $120K,Blue,36,24869
717758583,40,M,3,High School,Unknown,$60K - $80K,Blue,36,3624
715416633,54,M,1,Unknown,Married,$80K - $120K,Blue,36,6175
717956283,57,F,1,Graduate,Single,$40K - $60K,Blue,48,10953
721379433,44,M,4,Graduate,Married,$60K - $80K,Blue,28,11338
712027683,47,F,2,Doctorate,Married,Less than $40K,Blue,35,5544
716027208,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,19665
720475233,50,F,2,High School,Married,Less than $40K,Blue,43,2927
712275108,53,F,3,College,Married,$40K - $60K,Blue,33,5146
718121658,56,M,1,College,Married,$60K - $80K,Blue,44,1704
711593808,55,M,1,High School,Married,$60K - $80K,Blue,46,1438.3
716222808,53,F,4,High School,Married,Less than $40K,Blue,36,2974
718731183,61,M,1,Unknown,Married,$40K - $60K,Blue,49,5472
788779008,57,M,2,High School,Married,$60K - $80K,Blue,38,2736
710404533,50,M,2,Graduate,Married,$80K - $120K,Blue,37,1438.3
711173058,56,F,2,Unknown,Married,Unknown,Blue,45,5406
715383108,52,M,2,Graduate,Single,$120K +,Blue,44,34516
711697158,60,M,0,Graduate,Married,Less than $40K,Blue,36,1976
709186983,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,8714
808964433,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,8693
711948333,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,9247
710541858,45,M,3,High School,Married,Less than $40K,Blue,33,7717
713865333,45,F,4,Uneducated,Married,Less than $40K,Blue,38,4908
797707008,44,F,3,Doctorate,Married,Less than $40K,Blue,38,7222
713490483,61,M,0,Uneducated,Single,$80K - $120K,Blue,48,21740
720370533,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,2323
779743908,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29,7788
718675158,55,F,1,Unknown,Married,Less than $40K,Blue,36,1438.3
710784333,57,M,2,Unknown,Married,$120K +,Blue,36,23700
816596583,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,11710
717517758,57,F,0,High School,Married,$40K - $60K,Blue,45,2278
712880283,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,4048
753226158,34,F,2,Graduate,Married,Less than $40K,Blue,24,3663
720605808,53,F,1,Graduate,Single,Less than $40K,Blue,36,1438.3
758317233,35,F,1,College,Single,Unknown,Blue,28,3518
711028308,44,F,4,Graduate,Married,Less than $40K,Blue,36,1717
814852533,50,M,1,Graduate,Married,$80K - $120K,Blue,45,16813
711526533,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,16434
804403908,50,M,3,Graduate,Single,$60K - $80K,Blue,45,21872
716999883,51,M,4,High School,Married,$80K - $120K,Blue,41,15897
716452083,56,F,4,Unknown,Married,Less than $40K,Blue,46,4271
787599258,55,F,3,Graduate,Single,Less than $40K,Blue,29,7361
714495258,26,M,0,College,Single,Less than $40K,Blue,36,1438.3
717713283,42,F,3,Graduate,Married,Less than $40K,Blue,33,8628
789317883,54,M,2,College,Married,$80K - $120K,Blue,44,18750
714500883,44,F,3,Graduate,Married,Unknown,Blue,36,21242
789467508,65,F,0,Graduate,Married,$40K - $60K,Blue,56,2961
710317758,38,F,3,High School,Married,Unknown,Blue,29,11327
711231558,58,M,3,High School,Married,$60K - $80K,Blue,40,8308
716829483,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,3249
779713608,52,M,2,High School,Married,$120K +,Blue,36,2981
711628458,45,F,3,Graduate,Married,Less than $40K,Blue,31,8829
718943508,42,M,3,Unknown,Single,$80K - $120K,Blue,33,3714
770724558,42,M,2,College,Married,$60K - $80K,Blue,28,7340
783561558,57,M,4,Post-Graduate,Married,$120K +,Blue,51,16952
719309958,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,20865
788785083,44,F,3,College,Unknown,Less than $40K,Blue,25,3083
780481308,37,F,3,Graduate,Married,Unknown,Blue,24,10584
711757383,50,F,3,Unknown,Married,Less than $40K,Blue,42,2240
787550808,51,M,2,Graduate,Married,$40K - $60K,Blue,40,12240
779863533,37,M,1,Graduate,Married,$80K - $120K,Blue,21,5120
714529233,36,F,2,Graduate,Married,Less than $40K,Blue,24,3124
708177333,51,F,2,High School,Married,Less than $40K,Silver,36,11261
812019933,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,2468
708557358,43,M,2,College,Married,$60K - $80K,Blue,28,22157
713580633,46,M,3,Graduate,Married,$40K - $60K,Blue,32,11477
711466533,43,F,2,Graduate,Married,Less than $40K,Blue,33,3933
802276683,56,M,3,Graduate,Married,$80K - $120K,Blue,50,8022
780913308,43,M,3,Unknown,Single,$60K - $80K,Blue,34,13771
808897683,53,M,1,Graduate,Single,$80K - $120K,Blue,48,30271
719428308,50,M,2,High School,Unknown,$60K - $80K,Blue,41,3244
713010483,43,F,3,Graduate,Married,$40K - $60K,Blue,36,2936
717006333,54,M,3,High School,Married,$80K - $120K,Blue,36,1438.3
787621158,33,M,2,Unknown,Married,$60K - $80K,Blue,25,6242
716924058,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,6175
720916683,41,M,3,Graduate,Single,$80K - $120K,Blue,26,11806
720923658,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,4734
712710708,55,M,2,High School,Single,$40K - $60K,Blue,36,6244
718939083,54,F,2,Graduate,Married,Less than $40K,Blue,45,1438.3
779519058,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,34516
719085933,35,M,3,Graduate,Single,$80K - $120K,Blue,24,23561
715124958,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,24742
712979133,55,M,4,High School,Married,$80K - $120K,Blue,41,27560
712006308,45,F,0,College,Divorced,Less than $40K,Blue,35,5923
710801133,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,8581
712490283,55,F,4,Graduate,Married,$40K - $60K,Blue,41,3156
720071583,48,F,2,Unknown,Married,Less than $40K,Blue,36,7151
717958833,46,M,4,Graduate,Married,$60K - $80K,Blue,35,1535
812420358,61,F,0,Graduate,Married,Less than $40K,Blue,56,2122
712370208,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,17131
715940358,51,F,1,Graduate,Married,Less than $40K,Blue,42,5822
715041333,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3537
712797258,43,M,3,Graduate,Married,$120K +,Blue,33,34516
769170558,53,M,3,Graduate,Single,$60K - $80K,Blue,47,16320
715884858,38,M,2,High School,Married,$80K - $120K,Blue,36,2407
796343058,49,F,2,High School,Single,Less than $40K,Blue,43,3538
783910008,37,F,0,Unknown,Married,Less than $40K,Blue,31,2684
718888308,53,M,3,Graduate,Single,$80K - $120K,Blue,36,34516
785114808,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,15459
709852908,44,F,3,Uneducated,Single,Less than $40K,Blue,36,4307
823528833,50,F,1,Unknown,Single,Less than $40K,Blue,46,2081
719679858,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,2848
827108583,55,M,3,High School,Single,$120K +,Blue,51,34516
787833333,44,M,3,College,Unknown,$80K - $120K,Blue,35,6361
719781183,57,M,4,High School,Married,$80K - $120K,Blue,38,15428
710429358,57,M,1,High School,Married,$40K - $60K,Blue,48,2544
798792408,48,M,3,High School,Married,$80K - $120K,Blue,42,9959
710280558,51,M,1,Graduate,Single,$60K - $80K,Blue,39,8796
809825358,53,F,3,Uneducated,Married,Less than $40K,Blue,48,3428
714451833,45,F,1,Doctorate,Single,Less than $40K,Blue,36,1438.3
713943783,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,18001
710706558,51,F,4,Graduate,Single,Less than $40K,Blue,42,2680
713620308,46,F,2,High School,Married,Less than $40K,Blue,35,4675
813453408,40,F,5,College,Married,Less than $40K,Blue,35,2448
818248383,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,4049
780106908,53,M,1,High School,Single,$80K - $120K,Blue,38,8154
708938508,63,M,1,High School,Married,$40K - $60K,Blue,36,4559
709671708,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,19354
711204483,56,M,4,High School,Married,$60K - $80K,Blue,46,2340
801728658,53,M,2,Graduate,Single,$60K - $80K,Blue,47,13848
713945883,62,F,2,Graduate,Married,Less than $40K,Blue,52,2490
779558733,50,F,4,Unknown,Married,Unknown,Silver,36,32156
788370258,37,M,4,Graduate,Married,$60K - $80K,Blue,30,2578
714927333,62,F,0,Graduate,Married,Unknown,Blue,52,9050
710383158,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,34516
798007308,57,F,3,High School,Married,Unknown,Blue,51,8362
711768858,55,M,2,High School,Married,$80K - $120K,Blue,36,6514
714888633,50,M,1,Graduate,Married,$80K - $120K,Blue,42,4051
712650333,48,M,3,College,Married,$60K - $80K,Blue,37,11959
719945433,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,2070
720310458,46,M,1,Unknown,Single,$120K +,Blue,32,11840
718344033,47,M,2,College,Married,$120K +,Blue,35,3636
715442958,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,11067
780326883,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,11262
711157833,56,F,3,Graduate,Single,$40K - $60K,Blue,36,5108
719704308,56,F,4,High School,Married,$40K - $60K,Blue,36,2072
708772308,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4119
817663908,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5903
780054258,40,M,5,Graduate,Unknown,$40K - $60K,Blue,25,7860
709990983,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,5918
818045958,46,M,4,Graduate,Single,$40K - $60K,Blue,41,6741
716380683,36,F,3,High School,Married,Less than $40K,Blue,36,3880
787480158,57,F,2,Unknown,Married,Less than $40K,Blue,45,2494
778461408,38,M,1,High School,Married,$80K - $120K,Blue,23,22149
713861733,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,34516
789291633,62,M,0,Graduate,Married,$60K - $80K,Blue,51,5450
789513858,43,M,3,Unknown,Married,$40K - $60K,Blue,35,1438.3
778357458,44,F,5,Unknown,Single,Less than $40K,Blue,24,2003
718325883,39,M,2,Uneducated,Single,$40K - $60K,Blue,32,7723
720344658,38,M,2,College,Married,$80K - $120K,Blue,23,18226
809292483,44,F,4,College,Married,Less than $40K,Blue,39,8128
779791008,43,M,3,High School,Married,$80K - $120K,Blue,32,5851
779557533,54,M,1,Post-Graduate,Single,$80K - $120K,Blue,40,10260
795904233,38,F,3,Unknown,Single,Unknown,Blue,32,26945
710573808,55,M,2,Unknown,Single,$60K - $80K,Blue,36,2243
717418158,42,M,5,Unknown,Unknown,$120K +,Blue,36,34516
771963708,56,M,3,Unknown,Married,$60K - $80K,Blue,45,12248
